,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega,type,expiry,text_content
0,150.0,305.17,295.5,296.05,296.6,3,22,0.0,1.0,0.0,0.02,0.0,call,2025-11-07:w,"Strike price $150.0 | Last traded price $305.17 | Bid $295.5, Ask $296.6, Mid $296.05 | Volume 3 contracts | Open interest 22 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0200 | Vega 0.00 | Option type call expiring 2025-11-07:w"
3312,150.0,2.66,2.54,2.58,2.61,101,413,88.71,0.02,0.0002,0.03,0.15,put,2026-05-15:m,"Strike price $150.0 | Last traded price $2.66 | Bid $2.54, Ask $2.61, Mid $2.58 | Volume 101 contracts | Open interest 413 contracts | Implied volatility 88.71 | Delta 0.02 | Gamma 0.0002 | Theta 0.0300 | Vega 0.15 | Option type put expiring 2026-05-15:m"
3313,155.0,,2.7,2.74,2.78,0,106,87.33,0.02,0.0002,0.04,0.16,put,2026-05-15:m,"Strike price $155.0 | No last trade | Bid $2.7, Ask $2.78, Mid $2.74 | Volume 0 contracts | Open interest 106 contracts | Implied volatility 87.33 | Delta 0.02 | Gamma 0.0002 | Theta 0.0400 | Vega 0.16 | Option type put expiring 2026-05-15:m"
3314,160.0,,2.87,2.91,2.95,0,85,85.97,0.02,0.0002,0.04,0.17,put,2026-05-15:m,"Strike price $160.0 | No last trade | Bid $2.87, Ask $2.95, Mid $2.91 | Volume 0 contracts | Open interest 85 contracts | Implied volatility 85.97 | Delta 0.02 | Gamma 0.0002 | Theta 0.0400 | Vega 0.17 | Option type put expiring 2026-05-15:m"
3315,165.0,,3.0,3.08,3.15,0,93,84.58,0.02,0.0002,0.04,0.18,put,2026-05-15:m,"Strike price $165.0 | No last trade | Bid $3.0, Ask $3.15, Mid $3.08 | Volume 0 contracts | Open interest 93 contracts | Implied volatility 84.58 | Delta 0.02 | Gamma 0.0002 | Theta 0.0400 | Vega 0.18 | Option type put expiring 2026-05-15:m"
3316,170.0,,3.2,3.28,3.35,0,162,83.38,0.03,0.0002,0.04,0.19,put,2026-05-15:m,"Strike price $170.0 | No last trade | Bid $3.2, Ask $3.35, Mid $3.28 | Volume 0 contracts | Open interest 162 contracts | Implied volatility 83.38 | Delta 0.03 | Gamma 0.0002 | Theta 0.0400 | Vega 0.19 | Option type put expiring 2026-05-15:m"
3317,175.0,3.65,3.4,3.47,3.55,1,149,82.16,0.03,0.0002,0.04,0.2,put,2026-05-15:m,"Strike price $175.0 | Last traded price $3.65 | Bid $3.4, Ask $3.55, Mid $3.47 | Volume 1 contracts | Open interest 149 contracts | Implied volatility 82.16 | Delta 0.03 | Gamma 0.0002 | Theta 0.0400 | Vega 0.20 | Option type put expiring 2026-05-15:m"
3318,180.0,,3.6,3.68,3.75,0,2061,80.93,0.03,0.0003,0.04,0.21,put,2026-05-15:m,"Strike price $180.0 | No last trade | Bid $3.6, Ask $3.75, Mid $3.68 | Volume 0 contracts | Open interest 2061 contracts | Implied volatility 80.93 | Delta 0.03 | Gamma 0.0003 | Theta 0.0400 | Vega 0.21 | Option type put expiring 2026-05-15:m"
3319,185.0,,3.85,3.9,3.95,0,65,79.81,0.03,0.0003,0.05,0.23,put,2026-05-15:m,"Strike price $185.0 | No last trade | Bid $3.85, Ask $3.95, Mid $3.9 | Volume 0 contracts | Open interest 65 contracts | Implied volatility 79.81 | Delta 0.03 | Gamma 0.0003 | Theta 0.0500 | Vega 0.23 | Option type put expiring 2026-05-15:m"
3320,190.0,4.2,4.05,4.13,4.2,10,249,78.66,0.03,0.0003,0.05,0.24,put,2026-05-15:m,"Strike price $190.0 | Last traded price $4.2 | Bid $4.05, Ask $4.2, Mid $4.13 | Volume 10 contracts | Open interest 249 contracts | Implied volatility 78.66 | Delta 0.03 | Gamma 0.0003 | Theta 0.0500 | Vega 0.24 | Option type put expiring 2026-05-15:m"
3321,195.0,4.65,4.3,4.38,4.45,10,162,77.61,0.04,0.0003,0.05,0.25,put,2026-05-15:m,"Strike price $195.0 | Last traded price $4.65 | Bid $4.3, Ask $4.45, Mid $4.38 | Volume 10 contracts | Open interest 162 contracts | Implied volatility 77.61 | Delta 0.04 | Gamma 0.0003 | Theta 0.0500 | Vega 0.25 | Option type put expiring 2026-05-15:m"
3322,200.0,4.65,4.6,4.65,4.7,21,1982,76.63,0.04,0.0003,0.05,0.27,put,2026-05-15:m,"Strike price $200.0 | Last traded price $4.65 | Bid $4.6, Ask $4.7, Mid $4.65 | Volume 21 contracts | Open interest 1982 contracts | Implied volatility 76.63 | Delta 0.04 | Gamma 0.0003 | Theta 0.0500 | Vega 0.27 | Option type put expiring 2026-05-15:m"
3323,205.0,,4.85,4.93,5.0,0,76,75.62,0.04,0.0004,0.05,0.28,put,2026-05-15:m,"Strike price $205.0 | No last trade | Bid $4.85, Ask $5.0, Mid $4.93 | Volume 0 contracts | Open interest 76 contracts | Implied volatility 75.62 | Delta 0.04 | Gamma 0.0004 | Theta 0.0500 | Vega 0.28 | Option type put expiring 2026-05-15:m"
3324,210.0,,5.15,5.23,5.3,0,209,74.68,0.04,0.0004,0.06,0.29,put,2026-05-15:m,"Strike price $210.0 | No last trade | Bid $5.15, Ask $5.3, Mid $5.23 | Volume 0 contracts | Open interest 209 contracts | Implied volatility 74.68 | Delta 0.04 | Gamma 0.0004 | Theta 0.0600 | Vega 0.29 | Option type put expiring 2026-05-15:m"
3325,215.0,,5.5,5.58,5.65,0,238,73.87,0.05,0.0004,0.06,0.31,put,2026-05-15:m,"Strike price $215.0 | No last trade | Bid $5.5, Ask $5.65, Mid $5.58 | Volume 0 contracts | Open interest 238 contracts | Implied volatility 73.87 | Delta 0.05 | Gamma 0.0004 | Theta 0.0600 | Vega 0.31 | Option type put expiring 2026-05-15:m"
3326,220.0,6.26,5.85,5.93,6.0,6,324,73.03,0.05,0.0004,0.06,0.33,put,2026-05-15:m,"Strike price $220.0 | Last traded price $6.26 | Bid $5.85, Ask $6.0, Mid $5.93 | Volume 6 contracts | Open interest 324 contracts | Implied volatility 73.03 | Delta 0.05 | Gamma 0.0004 | Theta 0.0600 | Vega 0.33 | Option type put expiring 2026-05-15:m"
3327,225.0,,6.2,6.28,6.35,0,360,72.15,0.05,0.0005,0.06,0.34,put,2026-05-15:m,"Strike price $225.0 | No last trade | Bid $6.2, Ask $6.35, Mid $6.28 | Volume 0 contracts | Open interest 360 contracts | Implied volatility 72.15 | Delta 0.05 | Gamma 0.0005 | Theta 0.0600 | Vega 0.34 | Option type put expiring 2026-05-15:m"
3328,230.0,7.22,6.6,6.68,6.75,18,520,71.39,0.05,0.0005,0.06,0.36,put,2026-05-15:m,"Strike price $230.0 | Last traded price $7.22 | Bid $6.6, Ask $6.75, Mid $6.68 | Volume 18 contracts | Open interest 520 contracts | Implied volatility 71.39 | Delta 0.05 | Gamma 0.0005 | Theta 0.0600 | Vega 0.36 | Option type put expiring 2026-05-15:m"
3329,235.0,7.45,7.05,7.13,7.2,6,365,70.72,0.06,0.0005,0.07,0.38,put,2026-05-15:m,"Strike price $235.0 | Last traded price $7.45 | Bid $7.05, Ask $7.2, Mid $7.13 | Volume 6 contracts | Open interest 365 contracts | Implied volatility 70.72 | Delta 0.06 | Gamma 0.0005 | Theta 0.0700 | Vega 0.38 | Option type put expiring 2026-05-15:m"
3330,240.0,8.2,7.5,7.6,7.7,1,669,70.07,0.06,0.0005,0.07,0.4,put,2026-05-15:m,"Strike price $240.0 | Last traded price $8.2 | Bid $7.5, Ask $7.7, Mid $7.6 | Volume 1 contracts | Open interest 669 contracts | Implied volatility 70.07 | Delta 0.06 | Gamma 0.0005 | Theta 0.0700 | Vega 0.40 | Option type put expiring 2026-05-15:m"
3331,245.0,7.0,8.0,8.1,8.2,2,1684,69.44,0.07,0.0006,0.07,0.42,put,2026-05-15:m,"Strike price $245.0 | Last traded price $7.0 | Bid $8.0, Ask $8.2, Mid $8.1 | Volume 2 contracts | Open interest 1684 contracts | Implied volatility 69.44 | Delta 0.07 | Gamma 0.0006 | Theta 0.0700 | Vega 0.42 | Option type put expiring 2026-05-15:m"
3332,250.0,8.85,8.55,8.63,8.7,23,901,68.82,0.07,0.0006,0.08,0.44,put,2026-05-15:m,"Strike price $250.0 | Last traded price $8.85 | Bid $8.55, Ask $8.7, Mid $8.63 | Volume 23 contracts | Open interest 901 contracts | Implied volatility 68.82 | Delta 0.07 | Gamma 0.0006 | Theta 0.0800 | Vega 0.44 | Option type put expiring 2026-05-15:m"
3333,260.0,9.8,9.75,9.83,9.9,8,3238,67.76,0.08,0.0007,0.08,0.48,put,2026-05-15:m,"Strike price $260.0 | Last traded price $9.8 | Bid $9.75, Ask $9.9, Mid $9.83 | Volume 8 contracts | Open interest 3238 contracts | Implied volatility 67.76 | Delta 0.08 | Gamma 0.0007 | Theta 0.0800 | Vega 0.48 | Option type put expiring 2026-05-15:m"
3334,270.0,11.4,11.05,11.15,11.25,20,749,66.75,0.09,0.0007,0.09,0.53,put,2026-05-15:m,"Strike price $270.0 | Last traded price $11.4 | Bid $11.05, Ask $11.25, Mid $11.15 | Volume 20 contracts | Open interest 749 contracts | Implied volatility 66.75 | Delta 0.09 | Gamma 0.0007 | Theta 0.0900 | Vega 0.53 | Option type put expiring 2026-05-15:m"
3335,280.0,12.6,12.55,12.65,12.75,4,489,65.86,0.1,0.0008,0.09,0.57,put,2026-05-15:m,"Strike price $280.0 | Last traded price $12.6 | Bid $12.55, Ask $12.75, Mid $12.65 | Volume 4 contracts | Open interest 489 contracts | Implied volatility 65.86 | Delta 0.10 | Gamma 0.0008 | Theta 0.0900 | Vega 0.57 | Option type put expiring 2026-05-15:m"
3336,290.0,14.65,14.25,14.35,14.45,94,515,65.1,0.11,0.0009,0.1,0.62,put,2026-05-15:m,"Strike price $290.0 | Last traded price $14.65 | Bid $14.25, Ask $14.45, Mid $14.35 | Volume 94 contracts | Open interest 515 contracts | Implied volatility 65.10 | Delta 0.11 | Gamma 0.0009 | Theta 0.1000 | Vega 0.62 | Option type put expiring 2026-05-15:m"
3337,300.0,16.75,16.15,16.25,16.35,524,742,64.43,0.13,0.001,0.11,0.67,put,2026-05-15:m,"Strike price $300.0 | Last traded price $16.75 | Bid $16.15, Ask $16.35, Mid $16.25 | Volume 524 contracts | Open interest 742 contracts | Implied volatility 64.43 | Delta 0.13 | Gamma 0.0010 | Theta 0.1100 | Vega 0.67 | Option type put expiring 2026-05-15:m"
3338,310.0,19.75,18.3,18.4,18.5,24,1112,63.89,0.14,0.0011,0.11,0.72,put,2026-05-15:m,"Strike price $310.0 | Last traded price $19.75 | Bid $18.3, Ask $18.5, Mid $18.4 | Volume 24 contracts | Open interest 1112 contracts | Implied volatility 63.89 | Delta 0.14 | Gamma 0.0011 | Theta 0.1100 | Vega 0.72 | Option type put expiring 2026-05-15:m"
3339,320.0,22.0,20.65,20.75,20.85,3,738,63.39,0.15,0.0012,0.12,0.77,put,2026-05-15:m,"Strike price $320.0 | Last traded price $22.0 | Bid $20.65, Ask $20.85, Mid $20.75 | Volume 3 contracts | Open interest 738 contracts | Implied volatility 63.39 | Delta 0.15 | Gamma 0.0012 | Theta 0.1200 | Vega 0.77 | Option type put expiring 2026-05-15:m"
3340,330.0,23.55,23.25,23.35,23.45,11,1662,62.98,0.17,0.0012,0.13,0.82,put,2026-05-15:m,"Strike price $330.0 | Last traded price $23.55 | Bid $23.25, Ask $23.45, Mid $23.35 | Volume 11 contracts | Open interest 1662 contracts | Implied volatility 62.98 | Delta 0.17 | Gamma 0.0012 | Theta 0.1300 | Vega 0.82 | Option type put expiring 2026-05-15:m"
3341,340.0,27.08,26.1,26.23,26.35,4,417,62.67,0.19,0.0013,0.13,0.87,put,2026-05-15:m,"Strike price $340.0 | Last traded price $27.08 | Bid $26.1, Ask $26.35, Mid $26.23 | Volume 4 contracts | Open interest 417 contracts | Implied volatility 62.67 | Delta 0.19 | Gamma 0.0013 | Theta 0.1300 | Vega 0.87 | Option type put expiring 2026-05-15:m"
3342,350.0,28.94,29.2,29.33,29.45,26,1440,62.39,0.2,0.0014,0.14,0.92,put,2026-05-15:m,"Strike price $350.0 | Last traded price $28.94 | Bid $29.2, Ask $29.45, Mid $29.33 | Volume 26 contracts | Open interest 1440 contracts | Implied volatility 62.39 | Delta 0.20 | Gamma 0.0014 | Theta 0.1400 | Vega 0.92 | Option type put expiring 2026-05-15:m"
3343,360.0,32.84,32.55,32.68,32.8,195,1005,62.15,0.22,0.0015,0.14,0.97,put,2026-05-15:m,"Strike price $360.0 | Last traded price $32.84 | Bid $32.55, Ask $32.8, Mid $32.68 | Volume 195 contracts | Open interest 1005 contracts | Implied volatility 62.15 | Delta 0.22 | Gamma 0.0015 | Theta 0.1400 | Vega 0.97 | Option type put expiring 2026-05-15:m"
3344,370.0,36.32,36.2,36.33,36.45,104,3707,62.01,0.24,0.0015,0.15,1.01,put,2026-05-15:m,"Strike price $370.0 | Last traded price $36.32 | Bid $36.2, Ask $36.45, Mid $36.33 | Volume 104 contracts | Open interest 3707 contracts | Implied volatility 62.01 | Delta 0.24 | Gamma 0.0015 | Theta 0.1500 | Vega 1.01 | Option type put expiring 2026-05-15:m"
3345,380.0,40.3,40.0,40.15,40.3,144,841,61.82,0.26,0.0016,0.15,1.05,put,2026-05-15:m,"Strike price $380.0 | Last traded price $40.3 | Bid $40.0, Ask $40.3, Mid $40.15 | Volume 144 contracts | Open interest 841 contracts | Implied volatility 61.82 | Delta 0.26 | Gamma 0.0016 | Theta 0.1500 | Vega 1.05 | Option type put expiring 2026-05-15:m"
3346,390.0,44.75,44.2,44.33,44.45,25,338,61.77,0.28,0.0017,0.16,1.09,put,2026-05-15:m,"Strike price $390.0 | Last traded price $44.75 | Bid $44.2, Ask $44.45, Mid $44.33 | Volume 25 contracts | Open interest 338 contracts | Implied volatility 61.77 | Delta 0.28 | Gamma 0.0017 | Theta 0.1600 | Vega 1.09 | Option type put expiring 2026-05-15:m"
3347,400.0,48.3,48.6,48.73,48.85,113,1669,61.72,0.3,0.0017,0.16,1.12,put,2026-05-15:m,"Strike price $400.0 | Last traded price $48.3 | Bid $48.6, Ask $48.85, Mid $48.73 | Volume 113 contracts | Open interest 1669 contracts | Implied volatility 61.72 | Delta 0.30 | Gamma 0.0017 | Theta 0.1600 | Vega 1.12 | Option type put expiring 2026-05-15:m"
3348,410.0,53.1,53.25,53.4,53.55,75,796,61.72,0.32,0.0018,0.17,1.16,put,2026-05-15:m,"Strike price $410.0 | Last traded price $53.1 | Bid $53.25, Ask $53.55, Mid $53.4 | Volume 75 contracts | Open interest 796 contracts | Implied volatility 61.72 | Delta 0.32 | Gamma 0.0018 | Theta 0.1700 | Vega 1.16 | Option type put expiring 2026-05-15:m"
3349,420.0,59.0,58.15,58.3,58.45,5,513,61.73,0.34,0.0018,0.17,1.18,put,2026-05-15:m,"Strike price $420.0 | Last traded price $59.0 | Bid $58.15, Ask $58.45, Mid $58.3 | Volume 5 contracts | Open interest 513 contracts | Implied volatility 61.73 | Delta 0.34 | Gamma 0.0018 | Theta 0.1700 | Vega 1.18 | Option type put expiring 2026-05-15:m"
3350,430.0,65.05,63.2,63.4,63.6,1,921,61.73,0.36,0.0019,0.17,1.21,put,2026-05-15:m,"Strike price $430.0 | Last traded price $65.05 | Bid $63.2, Ask $63.6, Mid $63.4 | Volume 1 contracts | Open interest 921 contracts | Implied volatility 61.73 | Delta 0.36 | Gamma 0.0019 | Theta 0.1700 | Vega 1.21 | Option type put expiring 2026-05-15:m"
3351,440.0,68.15,68.6,68.8,69.0,641,601,61.81,0.38,0.0019,0.18,1.23,put,2026-05-15:m,"Strike price $440.0 | Last traded price $68.15 | Bid $68.6, Ask $69.0, Mid $68.8 | Volume 641 contracts | Open interest 601 contracts | Implied volatility 61.81 | Delta 0.38 | Gamma 0.0019 | Theta 0.1800 | Vega 1.23 | Option type put expiring 2026-05-15:m"
3352,450.0,73.75,74.2,74.45,74.7,124,639,61.92,0.39,0.0019,0.18,1.25,put,2026-05-15:m,"Strike price $450.0 | Last traded price $73.75 | Bid $74.2, Ask $74.7, Mid $74.45 | Volume 124 contracts | Open interest 639 contracts | Implied volatility 61.92 | Delta 0.39 | Gamma 0.0019 | Theta 0.1800 | Vega 1.25 | Option type put expiring 2026-05-15:m"
3353,460.0,80.9,80.05,80.25,80.45,53,540,62.01,0.41,0.0019,0.18,1.26,put,2026-05-15:m,"Strike price $460.0 | Last traded price $80.9 | Bid $80.05, Ask $80.45, Mid $80.25 | Volume 53 contracts | Open interest 540 contracts | Implied volatility 62.01 | Delta 0.41 | Gamma 0.0019 | Theta 0.1800 | Vega 1.26 | Option type put expiring 2026-05-15:m"
3354,470.0,,86.1,86.3,86.5,0,155,62.15,0.43,0.002,0.18,1.28,put,2026-05-15:m,"Strike price $470.0 | No last trade | Bid $86.1, Ask $86.5, Mid $86.3 | Volume 0 contracts | Open interest 155 contracts | Implied volatility 62.15 | Delta 0.43 | Gamma 0.0020 | Theta 0.1800 | Vega 1.28 | Option type put expiring 2026-05-15:m"
3355,480.0,96.7,92.35,92.57,92.8,2,131,62.31,0.45,0.002,0.18,1.28,put,2026-05-15:m,"Strike price $480.0 | Last traded price $96.7 | Bid $92.35, Ask $92.8, Mid $92.57 | Volume 2 contracts | Open interest 131 contracts | Implied volatility 62.31 | Delta 0.45 | Gamma 0.0020 | Theta 0.1800 | Vega 1.28 | Option type put expiring 2026-05-15:m"
3356,490.0,101.65,98.8,99.05,99.3,3,65,62.5,0.47,0.002,0.18,1.29,put,2026-05-15:m,"Strike price $490.0 | Last traded price $101.65 | Bid $98.8, Ask $99.3, Mid $99.05 | Volume 3 contracts | Open interest 65 contracts | Implied volatility 62.50 | Delta 0.47 | Gamma 0.0020 | Theta 0.1800 | Vega 1.29 | Option type put expiring 2026-05-15:m"
3357,500.0,104.5,105.45,105.7,105.95,2,279,62.69,0.49,0.002,0.18,1.29,put,2026-05-15:m,"Strike price $500.0 | Last traded price $104.5 | Bid $105.45, Ask $105.95, Mid $105.7 | Volume 2 contracts | Open interest 279 contracts | Implied volatility 62.69 | Delta 0.49 | Gamma 0.0020 | Theta 0.1800 | Vega 1.29 | Option type put expiring 2026-05-15:m"
3358,510.0,115.05,112.25,112.5,112.75,6,34,62.87,0.5,0.002,0.18,1.29,put,2026-05-15:m,"Strike price $510.0 | Last traded price $115.05 | Bid $112.25, Ask $112.75, Mid $112.5 | Volume 6 contracts | Open interest 34 contracts | Implied volatility 62.87 | Delta 0.50 | Gamma 0.0020 | Theta 0.1800 | Vega 1.29 | Option type put expiring 2026-05-15:m"
3359,520.0,122.35,119.25,119.53,119.8,2,13,63.11,0.52,0.0019,0.18,1.29,put,2026-05-15:m,"Strike price $520.0 | Last traded price $122.35 | Bid $119.25, Ask $119.8, Mid $119.53 | Volume 2 contracts | Open interest 13 contracts | Implied volatility 63.11 | Delta 0.52 | Gamma 0.0019 | Theta 0.1800 | Vega 1.29 | Option type put expiring 2026-05-15:m"
3360,530.0,,126.45,126.7,126.95,0,28,63.36,0.53,0.0019,0.18,1.29,put,2026-05-15:m,"Strike price $530.0 | No last trade | Bid $126.45, Ask $126.95, Mid $126.7 | Volume 0 contracts | Open interest 28 contracts | Implied volatility 63.36 | Delta 0.53 | Gamma 0.0019 | Theta 0.1800 | Vega 1.29 | Option type put expiring 2026-05-15:m"
3361,540.0,,133.75,134.03,134.3,0,90,63.61,0.55,0.0019,0.18,1.28,put,2026-05-15:m,"Strike price $540.0 | No last trade | Bid $133.75, Ask $134.3, Mid $134.03 | Volume 0 contracts | Open interest 90 contracts | Implied volatility 63.61 | Delta 0.55 | Gamma 0.0019 | Theta 0.1800 | Vega 1.28 | Option type put expiring 2026-05-15:m"
3362,550.0,,141.15,141.5,141.85,0,8,63.88,0.56,0.0019,0.17,1.28,put,2026-05-15:m,"Strike price $550.0 | No last trade | Bid $141.15, Ask $141.85, Mid $141.5 | Volume 0 contracts | Open interest 8 contracts | Implied volatility 63.88 | Delta 0.56 | Gamma 0.0019 | Theta 0.1700 | Vega 1.28 | Option type put expiring 2026-05-15:m"
3363,560.0,145.5,148.8,149.15,149.5,2,177,64.2,0.58,0.0019,0.17,1.27,put,2026-05-15:m,"Strike price $560.0 | Last traded price $145.5 | Bid $148.8, Ask $149.5, Mid $149.15 | Volume 2 contracts | Open interest 177 contracts | Implied volatility 64.20 | Delta 0.58 | Gamma 0.0019 | Theta 0.1700 | Vega 1.27 | Option type put expiring 2026-05-15:m"
3364,570.0,146.6,156.4,156.93,157.45,2,2,64.52,0.59,0.0019,0.17,1.26,put,2026-05-15:m,"Strike price $570.0 | Last traded price $146.6 | Bid $156.4, Ask $157.45, Mid $156.93 | Volume 2 contracts | Open interest 2 contracts | Implied volatility 64.52 | Delta 0.59 | Gamma 0.0019 | Theta 0.1700 | Vega 1.26 | Option type put expiring 2026-05-15:m"
3365,580.0,164.0,164.4,164.88,165.35,2,3,64.89,0.61,0.0018,0.17,1.25,put,2026-05-15:m,"Strike price $580.0 | Last traded price $164.0 | Bid $164.4, Ask $165.35, Mid $164.88 | Volume 2 contracts | Open interest 3 contracts | Implied volatility 64.89 | Delta 0.61 | Gamma 0.0018 | Theta 0.1700 | Vega 1.25 | Option type put expiring 2026-05-15:m"
3366,590.0,171.5,172.3,172.83,173.35,31,16,65.18,0.62,0.0018,0.17,1.24,put,2026-05-15:m,"Strike price $590.0 | Last traded price $171.5 | Bid $172.3, Ask $173.35, Mid $172.83 | Volume 31 contracts | Open interest 16 contracts | Implied volatility 65.18 | Delta 0.62 | Gamma 0.0018 | Theta 0.1700 | Vega 1.24 | Option type put expiring 2026-05-15:m"
3367,600.0,,180.4,180.95,181.5,0,7,65.53,0.63,0.0018,0.16,1.22,put,2026-05-15:m,"Strike price $600.0 | No last trade | Bid $180.4, Ask $181.5, Mid $180.95 | Volume 0 contracts | Open interest 7 contracts | Implied volatility 65.53 | Delta 0.63 | Gamma 0.0018 | Theta 0.1600 | Vega 1.22 | Option type put expiring 2026-05-15:m"
3368,610.0,,187.65,189.18,190.7,0,4,65.9,0.64,0.0017,0.16,1.21,put,2026-05-15:m,"Strike price $610.0 | No last trade | Bid $187.65, Ask $190.7, Mid $189.18 | Volume 0 contracts | Open interest 4 contracts | Implied volatility 65.90 | Delta 0.64 | Gamma 0.0017 | Theta 0.1600 | Vega 1.21 | Option type put expiring 2026-05-15:m"
3369,620.0,186.25,197.0,197.63,198.25,10,11,66.37,0.65,0.0017,0.16,1.2,put,2026-05-15:m,"Strike price $620.0 | Last traded price $186.25 | Bid $197.0, Ask $198.25, Mid $197.63 | Volume 10 contracts | Open interest 11 contracts | Implied volatility 66.37 | Delta 0.65 | Gamma 0.0017 | Theta 0.1600 | Vega 1.20 | Option type put expiring 2026-05-15:m"
3370,630.0,,204.4,205.93,207.45,0,98,66.66,0.66,0.0017,0.16,1.19,put,2026-05-15:m,"Strike price $630.0 | No last trade | Bid $204.4, Ask $207.45, Mid $205.93 | Volume 0 contracts | Open interest 98 contracts | Implied volatility 66.66 | Delta 0.66 | Gamma 0.0017 | Theta 0.1600 | Vega 1.19 | Option type put expiring 2026-05-15:m"
3371,640.0,213.7,212.95,214.48,216.0,10,34,67.1,0.67,0.0017,0.15,1.17,put,2026-05-15:m,"Strike price $640.0 | Last traded price $213.7 | Bid $212.95, Ask $216.0, Mid $214.48 | Volume 10 contracts | Open interest 34 contracts | Implied volatility 67.10 | Delta 0.67 | Gamma 0.0017 | Theta 0.1500 | Vega 1.17 | Option type put expiring 2026-05-15:m"
3372,650.0,,221.55,223.08,224.6,0,13,67.52,0.68,0.0016,0.15,1.16,put,2026-05-15:m,"Strike price $650.0 | No last trade | Bid $221.55, Ask $224.6, Mid $223.08 | Volume 0 contracts | Open interest 13 contracts | Implied volatility 67.52 | Delta 0.68 | Gamma 0.0016 | Theta 0.1500 | Vega 1.16 | Option type put expiring 2026-05-15:m"
3373,660.0,,230.25,231.75,233.25,0,2,67.94,0.69,0.0016,0.15,1.14,put,2026-05-15:m,"Strike price $660.0 | No last trade | Bid $230.25, Ask $233.25, Mid $231.75 | Volume 0 contracts | Open interest 2 contracts | Implied volatility 67.94 | Delta 0.69 | Gamma 0.0016 | Theta 0.1500 | Vega 1.14 | Option type put expiring 2026-05-15:m"
3374,670.0,,239.0,240.5,242.0,0,16,68.39,0.7,0.0016,0.15,1.13,put,2026-05-15:m,"Strike price $670.0 | No last trade | Bid $239.0, Ask $242.0, Mid $240.5 | Volume 0 contracts | Open interest 16 contracts | Implied volatility 68.39 | Delta 0.70 | Gamma 0.0016 | Theta 0.1500 | Vega 1.13 | Option type put expiring 2026-05-15:m"
3375,680.0,,247.85,249.33,250.8,0,10,68.84,0.71,0.0015,0.14,1.12,put,2026-05-15:m,"Strike price $680.0 | No last trade | Bid $247.85, Ask $250.8, Mid $249.33 | Volume 0 contracts | Open interest 10 contracts | Implied volatility 68.84 | Delta 0.71 | Gamma 0.0015 | Theta 0.1400 | Vega 1.12 | Option type put expiring 2026-05-15:m"
