strike,volume,option_type,contract_symbol,contract_display_name,contract_display_name_abbreviated,,strike price text,volume text
540,1,PUT,TSLA260515P00540000,"TSLA May 15, 2026 540.00 put",TSLA 05/15/26 540.0P,,540 Strike price TSLA,1 Volume
530,1,PUT,TSLA260515P00530000,"TSLA May 15, 2026 530.00 put",TSLA 05/15/26 530.0P,,530 Strike price TSLA,1 Volume
325,1,CALL,TSLA251219C00325000,"TSLA Dec 19, 2025 325.00 call",TSLA 12/19/25 325.0C,,325 Strike price TSLA,1 Volume
615,1,PUT,TSLA251114P00615000,"TSLA Nov 14, 2025 615.00 put",TSLA 11/14/25 615.0P,,615 Strike price TSLA,1 Volume
90,1,PUT,TSLA280121P00090000,"TSLA Jan 21, 2028 90.00 put",TSLA 01/21/28 90.0P,,90 Strike price TSLA,1 Volume
580,1,CALL,TSLA270617C00580000,"TSLA Jun 17, 2027 580.00 call",TSLA 06/17/27 580.0C,,580 Strike price TSLA,1 Volume
70,1,PUT,TSLA260918P00070000,"TSLA Sep 18, 2026 70.00 put",TSLA 09/18/26 70.0P,,70 Strike price TSLA,1 Volume
5,1,CALL,TSLA261218C00005000,"TSLA Dec 18, 2026 5.00 call",TSLA 12/18/26 5.0C,,5 Strike price TSLA,1 Volume
375,1,CALL,TSLA251128C00375000,"TSLA Nov 28, 2025 375.00 call",TSLA 11/28/25 375.0C,,375 Strike price TSLA,1 Volume
930,1,CALL,TSLA260918C00930000,"TSLA Sep 18, 2026 930.00 call",TSLA 09/18/26 930.0C,,930 Strike price TSLA,1 Volume
290,1,CALL,TSLA260515C00290000,"TSLA May 15, 2026 290.00 call",TSLA 05/15/26 290.0C,,290 Strike price TSLA,1 Volume
510,1,PUT,TSLA260821P00510000,"TSLA Aug 21, 2026 510.00 put",TSLA 08/21/26 510.0P,,510 Strike price TSLA,1 Volume
10,1,PUT,TSLA260515P00010000,"TSLA May 15, 2026 10.00 put",TSLA 05/15/26 10.0P,,10 Strike price TSLA,1 Volume
255,1,CALL,TSLA251219C00255000,"TSLA Dec 19, 2025 255.00 call",TSLA 12/19/25 255.0C,,255 Strike price TSLA,1 Volume
690,1,CALL,TSLA260515C00690000,"TSLA May 15, 2026 690.00 call",TSLA 05/15/26 690.0C,,690 Strike price TSLA,1 Volume
260,1,CALL,TSLA251219C00260000,"TSLA Dec 19, 2025 260.00 call",TSLA 12/19/25 260.0C,,260 Strike price TSLA,1 Volume
135,1,PUT,TSLA260918P00135000,"TSLA Sep 18, 2026 135.00 put",TSLA 09/18/26 135.0P,,135 Strike price TSLA,1 Volume
195,1,PUT,TSLA260116P00195000,"TSLA Jan 16, 2026 195.00 put",TSLA 01/16/26 195.0P,,195 Strike price TSLA,1 Volume
265,1,CALL,TSLA251219C00265000,"TSLA Dec 19, 2025 265.00 call",TSLA 12/19/25 265.0C,,265 Strike price TSLA,1 Volume
770,1,CALL,TSLA260515C00770000,"TSLA May 15, 2026 770.00 call",TSLA 05/15/26 770.0C,,770 Strike price TSLA,1 Volume
365,1,CALL,TSLA251128C00365000,"TSLA Nov 28, 2025 365.00 call",TSLA 11/28/25 365.0C,,365 Strike price TSLA,1 Volume
275,1,CALL,TSLA251219C00275000,"TSLA Dec 19, 2025 275.00 call",TSLA 12/19/25 275.0C,,275 Strike price TSLA,1 Volume
30,1,PUT,TSLA270115P00030000,"TSLA Jan 15, 2027 30.00 put",TSLA 01/15/27 30.0P,,30 Strike price TSLA,1 Volume
225,1,PUT,TSLA260116P00225000,"TSLA Jan 16, 2026 225.00 put",TSLA 01/16/26 225.0P,,225 Strike price TSLA,1 Volume
870,1,CALL,TSLA260515C00870000,"TSLA May 15, 2026 870.00 call",TSLA 05/15/26 870.0C,,870 Strike price TSLA,1 Volume
920,1,CALL,TSLA260515C00920000,"TSLA May 15, 2026 920.00 call",TSLA 05/15/26 920.0C,,920 Strike price TSLA,1 Volume
640,1,CALL,TSLA270617C00640000,"TSLA Jun 17, 2027 640.00 call",TSLA 06/17/27 640.0C,,640 Strike price TSLA,1 Volume
502.5,1,PUT,TSLA251114P00502500,"TSLA Nov 14, 2025 502.50 put",TSLA 11/14/25 502.5P,,503 Strike price TSLA,1 Volume
505,1,PUT,TSLA251114P00505000,"TSLA Nov 14, 2025 505.00 put",TSLA 11/14/25 505.0P,,505 Strike price TSLA,1 Volume
840,1,CALL,TSLA260821C00840000,"TSLA Aug 21, 2026 840.00 call",TSLA 08/21/26 840.0C,,840 Strike price TSLA,1 Volume
510,1,PUT,TSLA251114P00510000,"TSLA Nov 14, 2025 510.00 put",TSLA 11/14/25 510.0P,,510 Strike price TSLA,1 Volume
520,1,PUT,TSLA260116P00520000,"TSLA Jan 16, 2026 520.00 put",TSLA 01/16/26 520.0P,,520 Strike price TSLA,1 Volume
517.5,1,PUT,TSLA251114P00517500,"TSLA Nov 14, 2025 517.50 put",TSLA 11/14/25 517.5P,,518 Strike price TSLA,1 Volume
520,1,PUT,TSLA251114P00520000,"TSLA Nov 14, 2025 520.00 put",TSLA 11/14/25 520.0P,,520 Strike price TSLA,1 Volume
360,1,PUT,TSLA260918P00360000,"TSLA Sep 18, 2026 360.00 put",TSLA 09/18/26 360.0P,,360 Strike price TSLA,1 Volume
270,1,CALL,TSLA251121C00270000,"TSLA Nov 21, 2025 270.00 call",TSLA 11/21/25 270.0C,,270 Strike price TSLA,1 Volume
110,1,PUT,TSLA280121P00110000,"TSLA Jan 21, 2028 110.00 put",TSLA 01/21/28 110.0P,,110 Strike price TSLA,1 Volume
570,1,PUT,TSLA251114P00570000,"TSLA Nov 14, 2025 570.00 put",TSLA 11/14/25 570.0P,,570 Strike price TSLA,1 Volume
165,1,CALL,TSLA260918C00165000,"TSLA Sep 18, 2026 165.00 call",TSLA 09/18/26 165.0C,,165 Strike price TSLA,1 Volume
160,1,CALL,TSLA260918C00160000,"TSLA Sep 18, 2026 160.00 call",TSLA 09/18/26 160.0C,,160 Strike price TSLA,1 Volume
495,1,PUT,TSLA260116P00495000,"TSLA Jan 16, 2026 495.00 put",TSLA 01/16/26 495.0P,,495 Strike price TSLA,1 Volume
290,1,PUT,TSLA260918P00290000,"TSLA Sep 18, 2026 290.00 put",TSLA 09/18/26 290.0P,,290 Strike price TSLA,1 Volume
265,1,CALL,TSLA260116C00265000,"TSLA Jan 16, 2026 265.00 call",TSLA 01/16/26 265.0C,,265 Strike price TSLA,1 Volume
335,1,CALL,TSLA251121C00335000,"TSLA Nov 21, 2025 335.00 call",TSLA 11/21/25 335.0C,,335 Strike price TSLA,1 Volume
350,1,PUT,TSLA260821P00350000,"TSLA Aug 21, 2026 350.00 put",TSLA 08/21/26 350.0P,,350 Strike price TSLA,1 Volume
545,1,PUT,TSLA251114P00545000,"TSLA Nov 14, 2025 545.00 put",TSLA 11/14/25 545.0P,,545 Strike price TSLA,1 Volume
305,1,CALL,TSLA251121C00305000,"TSLA Nov 21, 2025 305.00 call",TSLA 11/21/25 305.0C,,305 Strike price TSLA,1 Volume
565,1,PUT,TSLA260116P00565000,"TSLA Jan 16, 2026 565.00 put",TSLA 01/16/26 565.0P,,565 Strike price TSLA,1 Volume
810,1,CALL,TSLA260821C00810000,"TSLA Aug 21, 2026 810.00 call",TSLA 08/21/26 810.0C,,810 Strike price TSLA,1 Volume
540,1,PUT,TSLA260116P00540000,"TSLA Jan 16, 2026 540.00 put",TSLA 01/16/26 540.0P,,540 Strike price TSLA,1 Volume
135,1,CALL,TSLA260618C00135000,"TSLA Jun 18, 2026 135.00 call",TSLA 06/18/26 135.0C,,135 Strike price TSLA,1 Volume
280,1,CALL,TSLA260116C00280000,"TSLA Jan 16, 2026 280.00 call",TSLA 01/16/26 280.0C,,280 Strike price TSLA,1 Volume
260,1,CALL,TSLA251121C00260000,"TSLA Nov 21, 2025 260.00 call",TSLA 11/21/25 260.0C,,260 Strike price TSLA,1 Volume
740,1,CALL,TSLA251121C00740000,"TSLA Nov 21, 2025 740.00 call",TSLA 11/21/25 740.0C,,740 Strike price TSLA,1 Volume
255,1,CALL,TSLA251121C00255000,"TSLA Nov 21, 2025 255.00 call",TSLA 11/21/25 255.0C,,255 Strike price TSLA,1 Volume
20,0,PUT,TSLA260515P00020000,"TSLA May 15, 2026 20.00 put",TSLA 05/15/26 20.0P,,20 Strike price TSLA,0 Volume
85,0,PUT,TSLA260515P00085000,"TSLA May 15, 2026 85.00 put",TSLA 05/15/26 85.0P,,85 Strike price TSLA,0 Volume
15,0,PUT,TSLA260515P00015000,"TSLA May 15, 2026 15.00 put",TSLA 05/15/26 15.0P,,15 Strike price TSLA,0 Volume
115,0,PUT,TSLA271217P00115000,"TSLA Dec 17, 2027 115.00 put",TSLA 12/17/27 115.0P,,115 Strike price TSLA,0 Volume
35,0,PUT,TSLA260515P00035000,"TSLA May 15, 2026 35.00 put",TSLA 05/15/26 35.0P,,35 Strike price TSLA,0 Volume
105,0,PUT,TSLA271217P00105000,"TSLA Dec 17, 2027 105.00 put",TSLA 12/17/27 105.0P,,105 Strike price TSLA,0 Volume
40,0,PUT,TSLA260515P00040000,"TSLA May 15, 2026 40.00 put",TSLA 05/15/26 40.0P,,40 Strike price TSLA,0 Volume
840,0,PUT,TSLA260417P00840000,"TSLA Apr 17, 2026 840.00 put",TSLA 04/17/26 840.0P,,840 Strike price TSLA,0 Volume
70,0,PUT,TSLA260515P00070000,"TSLA May 15, 2026 70.00 put",TSLA 05/15/26 70.0P,,70 Strike price TSLA,0 Volume
730,0,PUT,TSLA260417P00730000,"TSLA Apr 17, 2026 730.00 put",TSLA 04/17/26 730.0P,,730 Strike price TSLA,0 Volume
45,0,PUT,TSLA260515P00045000,"TSLA May 15, 2026 45.00 put",TSLA 05/15/26 45.0P,,45 Strike price TSLA,0 Volume
55,0,PUT,TSLA271217P00055000,"TSLA Dec 17, 2027 55.00 put",TSLA 12/17/27 55.0P,,55 Strike price TSLA,0 Volume
135,0,PUT,TSLA260821P00135000,"TSLA Aug 21, 2026 135.00 put",TSLA 08/21/26 135.0P,,135 Strike price TSLA,0 Volume
160,0,PUT,TSLA271217P00160000,"TSLA Dec 17, 2027 160.00 put",TSLA 12/17/27 160.0P,,160 Strike price TSLA,0 Volume
80,0,PUT,TSLA260515P00080000,"TSLA May 15, 2026 80.00 put",TSLA 05/15/26 80.0P,,80 Strike price TSLA,0 Volume
5,0,PUT,TSLA260515P00005000,"TSLA May 15, 2026 5.00 put",TSLA 05/15/26 5.0P,,5 Strike price TSLA,0 Volume
940,0,PUT,TSLA260417P00940000,"TSLA Apr 17, 2026 940.00 put",TSLA 04/17/26 940.0P,,940 Strike price TSLA,0 Volume
830,0,PUT,TSLA260417P00830000,"TSLA Apr 17, 2026 830.00 put",TSLA 04/17/26 830.0P,,830 Strike price TSLA,0 Volume
75,0,PUT,TSLA260515P00075000,"TSLA May 15, 2026 75.00 put",TSLA 05/15/26 75.0P,,75 Strike price TSLA,0 Volume
930,0,PUT,TSLA260417P00930000,"TSLA Apr 17, 2026 930.00 put",TSLA 04/17/26 930.0P,,930 Strike price TSLA,0 Volume
850,0,PUT,TSLA260417P00850000,"TSLA Apr 17, 2026 850.00 put",TSLA 04/17/26 850.0P,,850 Strike price TSLA,0 Volume
770,0,PUT,TSLA260417P00770000,"TSLA Apr 17, 2026 770.00 put",TSLA 04/17/26 770.0P,,770 Strike price TSLA,0 Volume
710,0,PUT,TSLA260417P00710000,"TSLA Apr 17, 2026 710.00 put",TSLA 04/17/26 710.0P,,710 Strike price TSLA,0 Volume
75,0,PUT,TSLA271217P00075000,"TSLA Dec 17, 2027 75.00 put",TSLA 12/17/27 75.0P,,75 Strike price TSLA,0 Volume
30,0,PUT,TSLA260515P00030000,"TSLA May 15, 2026 30.00 put",TSLA 05/15/26 30.0P,,30 Strike price TSLA,0 Volume
130,0,PUT,TSLA271217P00130000,"TSLA Dec 17, 2027 130.00 put",TSLA 12/17/27 130.0P,,130 Strike price TSLA,0 Volume
720,0,PUT,TSLA260417P00720000,"TSLA Apr 17, 2026 720.00 put",TSLA 04/17/26 720.0P,,720 Strike price TSLA,0 Volume
820,0,PUT,TSLA260417P00820000,"TSLA Apr 17, 2026 820.00 put",TSLA 04/17/26 820.0P,,820 Strike price TSLA,0 Volume
810,0,PUT,TSLA260417P00810000,"TSLA Apr 17, 2026 810.00 put",TSLA 04/17/26 810.0P,,810 Strike price TSLA,0 Volume
800,0,PUT,TSLA260417P00800000,"TSLA Apr 17, 2026 800.00 put",TSLA 04/17/26 800.0P,,800 Strike price TSLA,0 Volume
135,0,PUT,TSLA271217P00135000,"TSLA Dec 17, 2027 135.00 put",TSLA 12/17/27 135.0P,,135 Strike price TSLA,0 Volume
65,0,PUT,TSLA271217P00065000,"TSLA Dec 17, 2027 65.00 put",TSLA 12/17/27 65.0P,,65 Strike price TSLA,0 Volume
140,0,PUT,TSLA271217P00140000,"TSLA Dec 17, 2027 140.00 put",TSLA 12/17/27 140.0P,,140 Strike price TSLA,0 Volume
120,0,PUT,TSLA260821P00120000,"TSLA Aug 21, 2026 120.00 put",TSLA 08/21/26 120.0P,,120 Strike price TSLA,0 Volume
55,0,PUT,TSLA260515P00055000,"TSLA May 15, 2026 55.00 put",TSLA 05/15/26 55.0P,,55 Strike price TSLA,0 Volume
890,0,PUT,TSLA260417P00890000,"TSLA Apr 17, 2026 890.00 put",TSLA 04/17/26 890.0P,,890 Strike price TSLA,0 Volume
780,0,PUT,TSLA260417P00780000,"TSLA Apr 17, 2026 780.00 put",TSLA 04/17/26 780.0P,,780 Strike price TSLA,0 Volume
70,0,PUT,TSLA271217P00070000,"TSLA Dec 17, 2027 70.00 put",TSLA 12/17/27 70.0P,,70 Strike price TSLA,0 Volume
790,0,PUT,TSLA260417P00790000,"TSLA Apr 17, 2026 790.00 put",TSLA 04/17/26 790.0P,,790 Strike price TSLA,0 Volume
880,0,PUT,TSLA260417P00880000,"TSLA Apr 17, 2026 880.00 put",TSLA 04/17/26 880.0P,,880 Strike price TSLA,0 Volume
690,0,PUT,TSLA260417P00690000,"TSLA Apr 17, 2026 690.00 put",TSLA 04/17/26 690.0P,,690 Strike price TSLA,0 Volume
860,0,PUT,TSLA260417P00860000,"TSLA Apr 17, 2026 860.00 put",TSLA 04/17/26 860.0P,,860 Strike price TSLA,0 Volume
25,0,PUT,TSLA271217P00025000,"TSLA Dec 17, 2027 25.00 put",TSLA 12/17/27 25.0P,,25 Strike price TSLA,0 Volume
920,0,PUT,TSLA260417P00920000,"TSLA Apr 17, 2026 920.00 put",TSLA 04/17/26 920.0P,,920 Strike price TSLA,0 Volume
95,0,PUT,TSLA271217P00095000,"TSLA Dec 17, 2027 95.00 put",TSLA 12/17/27 95.0P,,95 Strike price TSLA,0 Volume
125,0,PUT,TSLA271217P00125000,"TSLA Dec 17, 2027 125.00 put",TSLA 12/17/27 125.0P,,125 Strike price TSLA,0 Volume
740,0,PUT,TSLA260417P00740000,"TSLA Apr 17, 2026 740.00 put",TSLA 04/17/26 740.0P,,740 Strike price TSLA,0 Volume
130,0,PUT,TSLA260821P00130000,"TSLA Aug 21, 2026 130.00 put",TSLA 08/21/26 130.0P,,130 Strike price TSLA,0 Volume
90,0,PUT,TSLA271217P00090000,"TSLA Dec 17, 2027 90.00 put",TSLA 12/17/27 90.0P,,90 Strike price TSLA,0 Volume
85,0,PUT,TSLA271217P00085000,"TSLA Dec 17, 2027 85.00 put",TSLA 12/17/27 85.0P,,85 Strike price TSLA,0 Volume
45,0,PUT,TSLA271217P00045000,"TSLA Dec 17, 2027 45.00 put",TSLA 12/17/27 45.0P,,45 Strike price TSLA,0 Volume
125,0,PUT,TSLA260821P00125000,"TSLA Aug 21, 2026 125.00 put",TSLA 08/21/26 125.0P,,125 Strike price TSLA,0 Volume
870,0,PUT,TSLA260417P00870000,"TSLA Apr 17, 2026 870.00 put",TSLA 04/17/26 870.0P,,870 Strike price TSLA,0 Volume
750,0,PUT,TSLA260417P00750000,"TSLA Apr 17, 2026 750.00 put",TSLA 04/17/26 750.0P,,750 Strike price TSLA,0 Volume
910,0,PUT,TSLA260417P00910000,"TSLA Apr 17, 2026 910.00 put",TSLA 04/17/26 910.0P,,910 Strike price TSLA,0 Volume
900,0,PUT,TSLA260417P00900000,"TSLA Apr 17, 2026 900.00 put",TSLA 04/17/26 900.0P,,900 Strike price TSLA,0 Volume
760,0,PUT,TSLA260417P00760000,"TSLA Apr 17, 2026 760.00 put",TSLA 04/17/26 760.0P,,760 Strike price TSLA,0 Volume
80,0,PUT,TSLA271217P00080000,"TSLA Dec 17, 2027 80.00 put",TSLA 12/17/27 80.0P,,80 Strike price TSLA,0 Volume
700,0,PUT,TSLA260417P00700000,"TSLA Apr 17, 2026 700.00 put",TSLA 04/17/26 700.0P,,700 Strike price TSLA,0 Volume
660,0,PUT,TSLA280121P00660000,"TSLA Jan 21, 2028 660.00 put",TSLA 01/21/28 660.0P,,660 Strike price TSLA,0 Volume
670,0,PUT,TSLA280121P00670000,"TSLA Jan 21, 2028 670.00 put",TSLA 01/21/28 670.0P,,670 Strike price TSLA,0 Volume
140,0,PUT,TSLA260417P00140000,"TSLA Apr 17, 2026 140.00 put",TSLA 04/17/26 140.0P,,140 Strike price TSLA,0 Volume
135,0,PUT,TSLA260417P00135000,"TSLA Apr 17, 2026 135.00 put",TSLA 04/17/26 135.0P,,135 Strike price TSLA,0 Volume
130,0,PUT,TSLA260417P00130000,"TSLA Apr 17, 2026 130.00 put",TSLA 04/17/26 130.0P,,130 Strike price TSLA,0 Volume
125,0,PUT,TSLA260417P00125000,"TSLA Apr 17, 2026 125.00 put",TSLA 04/17/26 125.0P,,125 Strike price TSLA,0 Volume
120,0,PUT,TSLA260417P00120000,"TSLA Apr 17, 2026 120.00 put",TSLA 04/17/26 120.0P,,120 Strike price TSLA,0 Volume
115,0,PUT,TSLA260417P00115000,"TSLA Apr 17, 2026 115.00 put",TSLA 04/17/26 115.0P,,115 Strike price TSLA,0 Volume
110,0,PUT,TSLA260417P00110000,"TSLA Apr 17, 2026 110.00 put",TSLA 04/17/26 110.0P,,110 Strike price TSLA,0 Volume
680,0,PUT,TSLA280121P00680000,"TSLA Jan 21, 2028 680.00 put",TSLA 01/21/28 680.0P,,680 Strike price TSLA,0 Volume
690,0,PUT,TSLA280121P00690000,"TSLA Jan 21, 2028 690.00 put",TSLA 01/21/28 690.0P,,690 Strike price TSLA,0 Volume
90,0,PUT,TSLA260417P00090000,"TSLA Apr 17, 2026 90.00 put",TSLA 04/17/26 90.0P,,90 Strike price TSLA,0 Volume
85,0,PUT,TSLA260417P00085000,"TSLA Apr 17, 2026 85.00 put",TSLA 04/17/26 85.0P,,85 Strike price TSLA,0 Volume
80,0,PUT,TSLA260417P00080000,"TSLA Apr 17, 2026 80.00 put",TSLA 04/17/26 80.0P,,80 Strike price TSLA,0 Volume
70,0,PUT,TSLA260417P00070000,"TSLA Apr 17, 2026 70.00 put",TSLA 04/17/26 70.0P,,70 Strike price TSLA,0 Volume
65,0,PUT,TSLA260417P00065000,"TSLA Apr 17, 2026 65.00 put",TSLA 04/17/26 65.0P,,65 Strike price TSLA,0 Volume
60,0,PUT,TSLA260417P00060000,"TSLA Apr 17, 2026 60.00 put",TSLA 04/17/26 60.0P,,60 Strike price TSLA,0 Volume
55,0,PUT,TSLA260417P00055000,"TSLA Apr 17, 2026 55.00 put",TSLA 04/17/26 55.0P,,55 Strike price TSLA,0 Volume
50,0,PUT,TSLA260417P00050000,"TSLA Apr 17, 2026 50.00 put",TSLA 04/17/26 50.0P,,50 Strike price TSLA,0 Volume
45,0,PUT,TSLA260417P00045000,"TSLA Apr 17, 2026 45.00 put",TSLA 04/17/26 45.0P,,45 Strike price TSLA,0 Volume
710,0,PUT,TSLA280121P00710000,"TSLA Jan 21, 2028 710.00 put",TSLA 01/21/28 710.0P,,710 Strike price TSLA,0 Volume
35,0,PUT,TSLA260417P00035000,"TSLA Apr 17, 2026 35.00 put",TSLA 04/17/26 35.0P,,35 Strike price TSLA,0 Volume
30,0,PUT,TSLA260417P00030000,"TSLA Apr 17, 2026 30.00 put",TSLA 04/17/26 30.0P,,30 Strike price TSLA,0 Volume
25,0,PUT,TSLA260417P00025000,"TSLA Apr 17, 2026 25.00 put",TSLA 04/17/26 25.0P,,25 Strike price TSLA,0 Volume
15,0,PUT,TSLA260417P00015000,"TSLA Apr 17, 2026 15.00 put",TSLA 04/17/26 15.0P,,15 Strike price TSLA,0 Volume
760,0,PUT,TSLA280121P00760000,"TSLA Jan 21, 2028 760.00 put",TSLA 01/21/28 760.0P,,760 Strike price TSLA,0 Volume
625,0,PUT,TSLA260417P00625000,"TSLA Apr 17, 2026 625.00 put",TSLA 04/17/26 625.0P,,625 Strike price TSLA,0 Volume
255,0,PUT,TSLA260417P00255000,"TSLA Apr 17, 2026 255.00 put",TSLA 04/17/26 255.0P,,255 Strike price TSLA,0 Volume
280,0,PUT,TSLA260821P00280000,"TSLA Aug 21, 2026 280.00 put",TSLA 08/21/26 280.0P,,280 Strike price TSLA,0 Volume
370,0,PUT,TSLA280121P00370000,"TSLA Jan 21, 2028 370.00 put",TSLA 01/21/28 370.0P,,370 Strike price TSLA,0 Volume
380,0,PUT,TSLA280121P00380000,"TSLA Jan 21, 2028 380.00 put",TSLA 01/21/28 380.0P,,380 Strike price TSLA,0 Volume
225,0,PUT,TSLA260417P00225000,"TSLA Apr 17, 2026 225.00 put",TSLA 04/17/26 225.0P,,225 Strike price TSLA,0 Volume
210,0,PUT,TSLA260417P00210000,"TSLA Apr 17, 2026 210.00 put",TSLA 04/17/26 210.0P,,210 Strike price TSLA,0 Volume
205,0,PUT,TSLA260417P00205000,"TSLA Apr 17, 2026 205.00 put",TSLA 04/17/26 205.0P,,205 Strike price TSLA,0 Volume
200,0,PUT,TSLA260417P00200000,"TSLA Apr 17, 2026 200.00 put",TSLA 04/17/26 200.0P,,200 Strike price TSLA,0 Volume
195,0,PUT,TSLA260417P00195000,"TSLA Apr 17, 2026 195.00 put",TSLA 04/17/26 195.0P,,195 Strike price TSLA,0 Volume
480,0,PUT,TSLA280121P00480000,"TSLA Jan 21, 2028 480.00 put",TSLA 01/21/28 480.0P,,480 Strike price TSLA,0 Volume
490,0,PUT,TSLA280121P00490000,"TSLA Jan 21, 2028 490.00 put",TSLA 01/21/28 490.0P,,490 Strike price TSLA,0 Volume
180,0,PUT,TSLA260417P00180000,"TSLA Apr 17, 2026 180.00 put",TSLA 04/17/26 180.0P,,180 Strike price TSLA,0 Volume
175,0,PUT,TSLA260417P00175000,"TSLA Apr 17, 2026 175.00 put",TSLA 04/17/26 175.0P,,175 Strike price TSLA,0 Volume
170,0,PUT,TSLA260417P00170000,"TSLA Apr 17, 2026 170.00 put",TSLA 04/17/26 170.0P,,170 Strike price TSLA,0 Volume
165,0,PUT,TSLA260417P00165000,"TSLA Apr 17, 2026 165.00 put",TSLA 04/17/26 165.0P,,165 Strike price TSLA,0 Volume
160,0,PUT,TSLA260417P00160000,"TSLA Apr 17, 2026 160.00 put",TSLA 04/17/26 160.0P,,160 Strike price TSLA,0 Volume
520,0,PUT,TSLA280121P00520000,"TSLA Jan 21, 2028 520.00 put",TSLA 01/21/28 520.0P,,520 Strike price TSLA,0 Volume
580,0,PUT,TSLA280121P00580000,"TSLA Jan 21, 2028 580.00 put",TSLA 01/21/28 580.0P,,580 Strike price TSLA,0 Volume
610,0,PUT,TSLA280121P00610000,"TSLA Jan 21, 2028 610.00 put",TSLA 01/21/28 610.0P,,610 Strike price TSLA,0 Volume
620,0,PUT,TSLA280121P00620000,"TSLA Jan 21, 2028 620.00 put",TSLA 01/21/28 620.0P,,620 Strike price TSLA,0 Volume
630,0,PUT,TSLA280121P00630000,"TSLA Jan 21, 2028 630.00 put",TSLA 01/21/28 630.0P,,630 Strike price TSLA,0 Volume
155,0,PUT,TSLA260417P00155000,"TSLA Apr 17, 2026 155.00 put",TSLA 04/17/26 155.0P,,155 Strike price TSLA,0 Volume
640,0,PUT,TSLA280121P00640000,"TSLA Jan 21, 2028 640.00 put",TSLA 01/21/28 640.0P,,640 Strike price TSLA,0 Volume
150,0,PUT,TSLA260417P00150000,"TSLA Apr 17, 2026 150.00 put",TSLA 04/17/26 150.0P,,150 Strike price TSLA,0 Volume
650,0,PUT,TSLA280121P00650000,"TSLA Jan 21, 2028 650.00 put",TSLA 01/21/28 650.0P,,650 Strike price TSLA,0 Volume
660,0,PUT,TSLA260320P00660000,"TSLA Mar 20, 2026 660.00 put",TSLA 03/20/26 660.0P,,660 Strike price TSLA,0 Volume
650,0,PUT,TSLA260320P00650000,"TSLA Mar 20, 2026 650.00 put",TSLA 03/20/26 650.0P,,650 Strike price TSLA,0 Volume
640,0,PUT,TSLA260320P00640000,"TSLA Mar 20, 2026 640.00 put",TSLA 03/20/26 640.0P,,640 Strike price TSLA,0 Volume
630,0,PUT,TSLA260320P00630000,"TSLA Mar 20, 2026 630.00 put",TSLA 03/20/26 630.0P,,630 Strike price TSLA,0 Volume
770,0,PUT,TSLA280121P00770000,"TSLA Jan 21, 2028 770.00 put",TSLA 01/21/28 770.0P,,770 Strike price TSLA,0 Volume
620,0,PUT,TSLA260320P00620000,"TSLA Mar 20, 2026 620.00 put",TSLA 03/20/26 620.0P,,620 Strike price TSLA,0 Volume
780,0,PUT,TSLA280121P00780000,"TSLA Jan 21, 2028 780.00 put",TSLA 01/21/28 780.0P,,780 Strike price TSLA,0 Volume
790,0,PUT,TSLA280121P00790000,"TSLA Jan 21, 2028 790.00 put",TSLA 01/21/28 790.0P,,790 Strike price TSLA,0 Volume
800,0,PUT,TSLA280121P00800000,"TSLA Jan 21, 2028 800.00 put",TSLA 01/21/28 800.0P,,800 Strike price TSLA,0 Volume
570,0,PUT,TSLA260320P00570000,"TSLA Mar 20, 2026 570.00 put",TSLA 03/20/26 570.0P,,570 Strike price TSLA,0 Volume
810,0,PUT,TSLA280121P00810000,"TSLA Jan 21, 2028 810.00 put",TSLA 01/21/28 810.0P,,810 Strike price TSLA,0 Volume
820,0,PUT,TSLA280121P00820000,"TSLA Jan 21, 2028 820.00 put",TSLA 01/21/28 820.0P,,820 Strike price TSLA,0 Volume
540,0,PUT,TSLA260320P00540000,"TSLA Mar 20, 2026 540.00 put",TSLA 03/20/26 540.0P,,540 Strike price TSLA,0 Volume
830,0,PUT,TSLA280121P00830000,"TSLA Jan 21, 2028 830.00 put",TSLA 01/21/28 830.0P,,830 Strike price TSLA,0 Volume
840,0,PUT,TSLA280121P00840000,"TSLA Jan 21, 2028 840.00 put",TSLA 01/21/28 840.0P,,840 Strike price TSLA,0 Volume
850,0,PUT,TSLA280121P00850000,"TSLA Jan 21, 2028 850.00 put",TSLA 01/21/28 850.0P,,850 Strike price TSLA,0 Volume
860,0,PUT,TSLA280121P00860000,"TSLA Jan 21, 2028 860.00 put",TSLA 01/21/28 860.0P,,860 Strike price TSLA,0 Volume
870,0,PUT,TSLA280121P00870000,"TSLA Jan 21, 2028 870.00 put",TSLA 01/21/28 870.0P,,870 Strike price TSLA,0 Volume
880,0,PUT,TSLA280121P00880000,"TSLA Jan 21, 2028 880.00 put",TSLA 01/21/28 880.0P,,880 Strike price TSLA,0 Volume
890,0,PUT,TSLA280121P00890000,"TSLA Jan 21, 2028 890.00 put",TSLA 01/21/28 890.0P,,890 Strike price TSLA,0 Volume
900,0,PUT,TSLA280121P00900000,"TSLA Jan 21, 2028 900.00 put",TSLA 01/21/28 900.0P,,900 Strike price TSLA,0 Volume
910,0,PUT,TSLA280121P00910000,"TSLA Jan 21, 2028 910.00 put",TSLA 01/21/28 910.0P,,910 Strike price TSLA,0 Volume
920,0,PUT,TSLA280121P00920000,"TSLA Jan 21, 2028 920.00 put",TSLA 01/21/28 920.0P,,920 Strike price TSLA,0 Volume
